,Unnamed: 0,datetime,FIC2003_valeur,LI2001_valeur,MX2001_valeur,MX2002A_valeur,MX2002B_valeur,MX2002C_valeur,MX2002D_valeur,MX2003A_valeur,MX2003B_valeur,MX2003C_valeur,temperature_ext,TI2001__2_valeur
1005,6101905,2025-05-29 06:06:00,45.23123437231716,37.75460470639744,10.422664822272546,124.4348983764648,122.5871963500977,104.19284820556632,91.15119934082033,135.1492004,119.24164962768567,80.72372436523438,20.8,26.165673774866807
1006,6101906,2025-05-29 06:06:10,45.23043961577368,37.75573459562363,10.41887256334414,126.46149826049805,129.4239044189453,106.8154983520508,97.50814819335942,127.8582001,124.8112030029297,82.0795516967773,20.8,26.165711873714628
1007,6101907,2025-05-29 06:06:20,45.22964485923013,37.75686448484991,10.415080304415712,128.4880981445312,130.45805358886722,114.2602996826172,103.8650970458984,126.656601,117.8539962768555,83.43537902832031,20.8,26.16574997256244
1008,6101908,2025-05-29 06:06:30,45.22885010268661,37.75799437407612,10.411288045487323,147.4485931396484,131.4922027587891,115.3073654174804,99.96089935302734,115.75830080000004,117.86354827880878,83.34238815307616,20.8,26.165788071410173
1009,6101909,2025-05-29 06:06:40,45.22805534614313,37.7591242633023,10.407495786558904,146.79889678955078,125.5436019897461,116.35443115234384,106.9765014648438,104.8600006,117.8731002807617,83.24939727783203,20.8,26.16582617025802
1010,6101910,2025-05-29 06:06:50,45.22726058959961,37.7602541525285,10.40370352763049,146.1492004394531,134.9792022705078,117.401496887207,107.1016006469727,102.7285004,110.1958999633789,78.45712280273438,20.8,26.16586426910585
1011,6101911,2025-05-29 06:07:00,44.15356699625652,37.76138404175479,10.399911268702086,136.1295928955078,129.50440216064442,114.31839752197249,101.2880859375002,113.6959,122.0168991088867,79.67665290832517,20.8,26.16590236795359
1012,6101912,2025-05-29 06:07:10,43.07987340291341,37.76251393098109,10.396119009773695,145.8392944335938,124.0296020507812,111.2352981567382,95.47457122802732,136.6750946,120.27759933471684,80.8961830139161,20.8,26.165940466801395
1013,6101913,2025-05-29 06:07:20,42.00617980957031,37.76364382020717,10.392326750845292,149.4454040527344,130.7649993896484,108.15219879150378,89.66105651855469,130.5381012,118.53829956054686,82.11571311950699,20.8,26.16597856564916
1014,6101914,2025-05-29 06:07:30,42.01024967849637,37.76477370943342,10.388534491916875,146.34889984130862,124.5898971557617,105.0690994262695,96.68258666992188,107.5828018,116.79899978637692,83.33524322509766,20.8,26.16601666449698
1015,6101915,2025-05-29 06:07:40,42.01431954742242,37.76590359865966,10.384742232988463,143.2523956298828,127.85329818725576,105.21809959411635,96.24747212727868,115.83380126666654,115.059700012207,82.526985168457,20.8,26.16605476334477
1016,6101916,2025-05-29 06:07:50,42.01838941634846,37.76703348788587,10.38094997406006,145.95849609375,131.11669921875,105.36709976196298,95.81235758463554,124.08480073333342,119.3990020751953,81.7187271118164,20.8,26.166092862192595
1017,6101917,2025-05-29 06:08:00,42.0224592852744,37.7681633771121,10.70425033569336,140.1291046142578,125.8892974853516,105.51609992980944,95.3772430419922,132.3358002,116.22003428141296,81.70283508300786,20.8,26.166130961040423
1018,6101918,2025-05-29 06:08:10,42.02652915420049,37.76929326633834,10.35163021087646,140.1708068847656,128.44934844970714,105.6651000976562,98.36647033691406,113.104599,113.04106648763032,81.6869430541993,20.8,26.16616905988818
1019,6101919,2025-05-29 06:08:20,42.03059902312648,37.77042315556454,10.52234013875326,153.4925994873047,131.0093994140625,114.9279022216797,101.3556976318359,104.8934021,109.8620986938477,81.67105102539062,20.8,26.16620715873594
1020,6101920,2025-05-29 06:08:30,42.03466889205251,37.77155304479072,10.69305006663006,149.2666015625001,124.6792984008789,111.8939514160156,97.10581207275388,122.2076035,114.12509918212884,80.44556172688809,20.8,26.16624525758374
1021,6101921,2025-05-29 06:08:40,42.03873876097855,37.772682934016935,10.86375999450684,145.0406036376953,130.4015045166016,108.8600006103516,92.85592651367188,125.71955489999992,118.3880996704102,79.22007242838541,20.8,26.16628335643156
1022,6101922,2025-05-29 06:08:50,42.04280862990466,37.77381282324325,10.866007123674668,152.3244018554688,118.1643981933594,110.32929992675793,93.93329238891604,129.2315063,115.58900070190433,77.99458312988281,20.8,26.16632145527931
1023,6101923,2025-05-29 06:09:00,42.04687849883064,37.774942712469446,10.868254252842505,135.5334930419922,128.9232025146484,111.7985992431641,95.01065826416036,121.80945205000006,112.7899017333984,80.37880325317379,20.8,26.16635955412719
1024,6101924,2025-05-29 06:09:10,42.05094836775657,37.77607260169565,10.870501382010325,144.43854522705058,126.3960037231445,107.9658966064453,96.08802413940424,114.3873978,113.13800048828124,82.76302337646484,20.8,26.16639765297497
1025,6101925,2025-05-29 06:09:20,42.05501823668271,37.777202490921866,10.872748511178168,153.3435974121094,132.5175018310547,109.32789802551284,97.16539001464844,115.126503,113.48609924316403,81.24983469645184,20.8,26.16643575182272
1026,6101926,2025-05-29 06:09:30,42.05908810560867,37.77833238014811,10.874995640346,140.3854064941406,129.33750152587896,110.68989944458,103.0306015014648,122.6605988,113.8341979980469,79.73664601643884,20.8,26.16647385067056
1027,6101927,2025-05-29 06:09:40,42.06315797453466,37.779462269374335,10.87724276951382,147.2877044677734,126.1575012207031,112.05190086364756,96.77796173095705,124.014801,120.4671020507812,78.22345733642578,20.8,26.166511949518373
1028,6101928,2025-05-29 06:09:50,42.06722784346081,37.78059215860049,10.87948989868164,147.67812728881825,137.2978057861328,113.4139022827148,100.6404037475586,117.53210065000007,113.4241027832031,79.02773793538414,20.8,26.166550048366187
1029,6101929,2025-05-29 06:10:00,42.07129771238673,37.78172204782673,10.45748043060303,148.06855010986328,120.7692031860352,111.3872985839844,94.85867309570312,111.0494003,115.69630050659178,79.8320185343424,20.8,26.166588147213925
1030,6101930,2025-05-29 06:10:10,42.0753675813128,37.782851937053,10.466938177744543,148.45897293090837,128.7563018798828,116.8172988891602,96.91505813598653,121.8833008,117.9684982299805,80.63629913330078,20.8,26.166626246061643
1031,6101931,2025-05-29 06:10:20,42.07943745023893,37.78398182627918,10.47639592488608,148.8493957519531,128.1840972900391,111.1756477355955,98.97144317626952,124.5440979,118.54546610514328,80.52900886535652,20.8,26.16666434490951
1032,6101932,2025-05-29 06:10:30,42.08350731916491,37.78511171550543,10.4858536720276,147.5260925292969,122.2891006469727,105.5339965820312,97.19122568766257,117.53210070000006,119.12243398030624,80.42171859741211,20.8,26.166702443757348
1033,6101933,2025-05-29 06:10:40,42.08757718809083,37.78624160473159,10.495311419169106,134.3056030273438,127.9039993286133,105.72276560465484,95.411008199056,110.5201035,119.6994018554688,80.31442832946775,20.8,26.1667405426051
1034,6101934,2025-05-29 06:10:50,42.09164705701696,37.78737149395786,10.50476916631063,138.65679931640616,127.66260147094718,105.91153462727856,93.63079071044922,112.8615036,115.3791999816895,80.20713806152355,20.8,26.16677864145292
1035,6101935,2025-05-29 06:11:00,42.09571692594298,37.788501383184055,10.514226913452164,143.0079956054688,127.4212036132812,106.1003036499023,98.23829650878906,130.1994934,111.0589981079102,80.09984779357916,20.8,26.16681674030067
1036,6101936,2025-05-29 06:11:10,42.09978679486894,37.7896312724103,10.523684660593672,148.61689758300767,130.82470703125,109.39945220947276,90.94257354736328,126.64939500000004,114.31584930419922,79.99255752563462,20.8,26.1668548391485
1037,6101937,2025-05-29 06:11:20,42.103856663795085,37.79076116163655,10.533142407735202,154.2257995605469,121.7348022460938,112.698600769043,94.66594950358056,123.0992966,117.5727005004883,79.8852672576904,20.8,26.16689293799628
