,datetime,FIC2003_valeur,LI2001_valeur,MX2001_valeur,MX2002A_valeur,MX2002B_valeur,MX2002C_valeur,MX2002D_valeur,MX2003A_valeur,MX2003B_valeur,MX2003C_valeur,temperature_ext,TI2001__2_valeur,panne_MX2002A,hour_sin,hour_cos,minute_sin,minute_cos,day_sin,day_cos,month_sin,month_cos,FIC2003_valeur_diff,MX2001_valeur_diff,MX2002A_valeur_diff,MX2002B_valeur_diff,MX2002C_valeur_diff,MX2002D_valeur_diff,MX2003A_valeur_diff,MX2003B_valeur_diff,MX2003C_valeur_diff,temperature_ext_diff,LI2001_valeur_diff,TI2001__2_valeur_diff
6101680,2025-05-29 05:28:30,45.41005459460588,37.500379630497534,10.75676176624914,147.1923065185547,120.4711990356445,108.67824935913076,99.0370101928711,121.8451996,113.7483978271484,79.07701873779297,17.0,26.157101534112723,0,0.9659258262890683,0.25881904510252074,0.20791169081775931,-0.9781476007338057,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,-0.0007947565433994441,-0.0071987336681687,11.676712036132784,-4.053150177001896,4.270748138427663,4.732681274414048,1.4019013000000058,-0.03575134277362224,-6.947624206542969,0.0,0.0011298892262701088,3.8098847728207375e-05
6101681,2025-05-29 05:28:40,45.40925983806228,37.50150951972377,10.749563032580964,148.414306640625,121.17453257242838,112.9489974975586,97.31838226318378,108.6175003,107.868896484375,77.77046457926431,17.0,26.15713963296053,0,0.9659258262890683,0.25881904510252074,0.20791169081775931,-0.9781476007338057,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,-0.0007947565435983961,-0.007198733668175805,1.2220001220703125,0.7033335367838731,4.270748138427834,-1.7186279296873153,-13.227699299999998,-5.879501342773395,-1.3065541585286553,0.0,0.0011298892262345817,3.8098847806367075e-05
6101682,2025-05-29 05:28:50,45.40846508151881,37.50263940894998,10.742364298912806,140.12015533447263,121.8778661092122,110.8926010131836,95.59975433349612,128.5258026,112.78754806518565,76.4639104207356,17.0,26.157177731808325,0,0.9659258262890683,0.25881904510252074,0.20791169081775931,-0.9781476007338057,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,-0.0007947565434704984,-0.007198733668158042,-8.294151306152372,0.7033335367838305,-2.056396484375,-1.7186279296876563,19.90830229999999,4.918651580810646,-1.3065541585287122,0.0,0.0011298892262132654,3.8098847795708934e-05
6101683,2025-05-29 05:29:00,45.40767032497534,37.50376929817617,10.735165565244618,131.8260040283203,122.5811996459961,101.8622970581055,93.8811264038086,126.9211998,117.7061996459961,75.15735626220703,17.0,26.157215830656167,0,0.9659258262890683,0.25881904510252074,0.10452846326765329,-0.9945218953682734,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,-0.0007947565434704984,-0.00719873366818824,-8.294151306152315,0.7033335367838873,-9.030303955078097,-1.7186279296875284,-1.604602799999995,4.918651580810447,-1.30655415852857,0.0,0.0011298892261848437,3.809884784189421e-05
6101684,2025-05-29 05:29:10,45.40687556843185,37.50489918740245,10.727966831576431,150.0950927734375,122.6422996520996,109.4917984008789,95.65439987182626,125.316597,119.0842971801758,78.30691146850589,17.0,26.15725392950397,0,0.9659258262890683,0.25881904510252074,0.10452846326765329,-0.9945218953682734,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,-0.0007947565434918147,-0.007198733668186463,18.269088745117188,0.061100006103501414,7.629501342773409,1.7732734680176634,-1.604602799999995,1.3780975341797017,3.1495552062988565,0.0,0.0011298892262843196,3.809884780281436e-05
6101685,2025-05-29 05:29:20,45.406080811888245,37.50602907662864,10.720768097908255,149.8567047119141,122.70339965820322,107.64999771118173,97.42767333984376,113.3287964,116.27406565348298,81.45646667480469,17.0,26.157292028351755,0,0.9659258262890683,0.25881904510252074,0.10452846326765329,-0.9945218953682734,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,-0.0007947565436055015,-0.007198733668175805,-0.23838806152340908,0.06110000610362931,-1.8418006896971804,1.773273468017507,-11.9878006,-2.8102315266928173,3.1495552062987997,0.0,0.001129889226191949,3.8098847785050793e-05
6101686,2025-05-29 05:29:30,45.40528605534478,37.50715896585485,10.71356936424008,143.1510925292969,122.76449966430668,105.8081970214844,94.40566635131836,117.6442032,113.46383412679032,76.33039855957031,17.0,26.15733012719956,0,0.9659258262890683,0.25881904510252074,0.10452846326765329,-0.9945218953682734,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,-0.000794756543463393,-0.007198733668175805,-6.7056121826171875,0.06110000610345878,-1.8418006896973225,-3.022006988525405,4.315406800000005,-2.810231526692661,-5.126068115234375,0.0,0.00112988922620616,3.8098847806367075e-05
6101687,2025-05-29 05:29:40,45.40449129880128,37.50828885508108,10.706370630571916,120.036003112793,122.8255996704102,107.3231811523439,91.38365936279295,130.0039978,110.6536026000977,77.5263244628906,17.0,26.15736822604733,0,0.9659258262890683,0.25881904510252074,0.10452846326765329,-0.9945218953682734,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,-0.0007947565434989201,-0.007198733668163371,-23.115089416503906,0.061100006103515625,1.514984130859503,-3.022006988525405,12.3597946,-2.8102315266926183,1.195925903320287,0.0,0.0011298892262274762,3.8098847767287225e-05
6101688,2025-05-29 05:29:50,45.40369654225775,37.50941874430729,10.69917189690375,154.3986968994141,124.55712318420407,108.838165283203,95.10304005940768,118.626503,119.0509033203125,78.72225036621093,17.0,26.15740632489512,0,0.9659258262890683,0.25881904510252074,0.10452846326765329,-0.9945218953682734,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,-0.0007947565435344472,-0.007198733668166923,34.362693786621094,1.7315235137938743,1.5149841308590908,3.7193806966147207,-11.377494800000008,8.397300720214801,1.1959259033203296,0.0,0.0011298892262132654,3.809884779215622e-05
6101689,2025-05-29 05:30:00,45.40290178571424,37.51054863353354,10.69197316323555,142.3285064697266,126.28864669799816,110.35314941406232,98.82242075602214,115.0025024,112.4800033569336,79.91817626953132,17.0,26.157444423742945,0,0.9659258262890683,0.25881904510252074,5.66553889764798e-16,-1.0,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,-0.0007947565435060255,-0.007198733668198898,-12.0701904296875,1.7315235137940874,1.5149841308593182,3.719380696614465,-3.6240006000000022,-6.570899963378906,1.1959259033203864,0.0,0.0011298892262487925,3.8098847824130644e-05
